time,Outlier (OneClassSVM)
2024-10-24 09:00:39.808393+00:00,0.8880983650476723
2024-10-24 09:01:18.211893+00:00,0.83685396469521
2024-10-24 09:01:18.222893+00:00,0.8149729157013994
2024-10-24 09:01:18.583883+00:00,0.8879098940334006
2024-10-24 09:01:18.593883+00:00,0.8660287337751156
2024-10-24 09:01:18.601883+00:00,0.8477946004565897
2024-10-24 09:01:18.603883+00:00,0.8696756494504003
2024-10-24 09:01:18.605883+00:00,0.8623819293643052
2024-10-24 09:01:18.613880+00:00,0.07830996861766433
2024-10-24 09:01:18.636880+00:00,0.14030631118828588
2024-10-24 09:02:20.747069+00:00,0.9696107967290902
2024-10-24 09:02:20.763066+00:00,0.11989557773654301
2024-10-24 09:02:20.808069+00:00,0.15636406690254362
2024-10-24 09:02:20.851069+00:00,0.8200901469187518
2024-10-24 09:03:00.252551+00:00,0.8475318992526595
2024-10-24 09:03:00.270560+00:00,0.15827785456735585
2024-10-24 09:03:00.274560+00:00,0.8147102144974692
2024-10-24 09:03:00.288560+00:00,0.85482550807428
2024-10-24 09:03:00.320548+00:00,0.909528241823281
2024-10-24 09:03:00.345548+00:00,0.8147102144974692
2024-10-24 09:03:00.355548+00:00,0.8438849835773746
2024-10-24 09:03:00.357548+00:00,0.9131750462340913
2024-10-24 09:03:00.362548+00:00,0.8876471928294702
2024-10-24 09:03:00.363548+00:00,0.8183571301727538
2024-10-24 09:03:00.382552+00:00,0.11816256099054494
2024-10-24 09:03:44.633972+00:00,0.8413200728696788
2024-10-24 09:03:44.715972+00:00,0.8814353664464897
2024-10-24 09:03:45.048963+00:00,0.17759399285347052
2024-10-24 09:03:45.058963+00:00,0.17030027276737555
2024-10-24 09:03:45.063963+00:00,0.8230858282866784
2024-10-24 09:03:45.073963+00:00,0.17759399285347052
2024-10-24 09:03:45.122970+00:00,0.8157921082005835
2024-10-24 09:03:45.136965+00:00,0.9106101355263952
2024-10-24 09:04:20.517500+00:00,0.8476475002290225
2024-10-24 09:04:20.534500+00:00,0.8148258154738323
2024-10-24 09:04:20.536500+00:00,0.17298089571590897
2024-10-24 09:04:21.048498+00:00,0.8950564026274541
2024-10-24 09:04:21.061498+00:00,0.8695285492228332
2024-10-24 09:04:21.082498+00:00,0.94246541629036
2024-10-24 09:04:21.092501+00:00,0.8804690737197385
2024-10-24 09:04:21.097501+00:00,0.8950564026274541
2024-10-24 09:04:21.123501+00:00,0.09639711297309746
2024-10-24 09:04:21.132501+00:00,0.8221195355599272
2024-10-24 09:04:21.141497+00:00,0.8804690737197385
2024-10-24 09:04:21.183497+00:00,0.8148258154738323
2024-10-24 09:04:21.203496+00:00,0.8841158781305488
2024-10-24 09:04:57.181022+00:00,0.870925547252487
2024-10-24 09:04:57.202022+00:00,0.8344570580864865
2024-10-24 09:04:57.221019+00:00,0.13790940457956236
2024-10-24 09:04:57.568018+00:00,0.8964534006571081
2024-10-24 09:04:57.575018+00:00,0.18896522265327856
2024-10-24 09:04:57.587018+00:00,0.9985651480690148
2024-10-24 09:04:57.593018+00:00,0.8672786315772024
2024-10-24 09:04:57.606018+00:00,0.1634372579841833
2024-10-24 09:04:57.615016+00:00,0.8672786315772024
2024-10-24 09:04:57.641016+00:00,0.8381038624972967
2024-10-24 09:04:57.647016+00:00,0.9876246235721096
2024-10-24 09:05:34.730532+00:00,0.8878962543185401
2024-10-24 09:05:34.767530+00:00,0.8477809607417293
2024-10-24 09:05:35.115529+00:00,0.038180924061518635
2024-10-24 09:05:35.140531+00:00,0.0710026088167089
2024-10-24 09:05:35.151531+00:00,0.13664586706261514
2024-10-24 09:05:35.152531+00:00,0.8550745695633499
2024-10-24 09:05:35.176528+00:00,0.15488011164561544
2024-10-24 09:05:35.193528+00:00,0.814959275986539
2024-10-24 09:06:10.823068+00:00,0.9216194349544365
2024-10-24 09:06:10.829066+00:00,0.8195076875425299
2024-10-24 09:06:10.928061+00:00,0.8632697855301512
2024-10-24 09:06:10.967061+00:00,0.8377419321255302
2024-10-24 09:06:11.224055+00:00,0.9544410084451526
2024-10-24 09:06:11.227055+00:00,0.8632697855301512
2024-10-24 09:06:11.228055+00:00,0.028142006709793957
2024-10-24 09:06:11.243055+00:00,0.9799689731142479
2024-10-24 09:06:11.251055+00:00,0.8559761767085305
2024-10-24 09:06:11.260055+00:00,0.9325599594513418
2024-10-24 09:06:11.261055+00:00,0.8559761767085305
2024-10-24 09:06:11.271055+00:00,0.8158608831317196
2024-10-24 09:06:11.275055+00:00,0.8559761767085305
2024-10-24 09:06:11.284053+00:00,0.877857225702341
2024-10-24 09:06:48.000578+00:00,0.9478939719632667
2024-10-24 09:06:48.007578+00:00,0.8239011755575494
2024-10-24 09:06:48.032578+00:00,0.1784093401243414
2024-10-24 09:06:48.038578+00:00,0.8421354201405497
2024-10-24 09:06:48.085569+00:00,0.8166074554714544
2024-10-24 09:06:48.412582+00:00,0.838488504465265
2024-10-24 09:06:48.444582+00:00,0.8166074554714544
2024-10-24 09:06:48.446582+00:00,0.8968380426250762
2024-10-24 09:06:48.450582+00:00,0.8166074554714544
2024-10-24 09:06:48.452582+00:00,0.1857030602104364
2024-10-24 09:06:48.472581+00:00,0.8457822245513599
2024-10-24 09:06:48.482581+00:00,0.8129606510606441
2024-10-24 09:06:48.496581+00:00,0.18205614453515176
2024-10-24 09:06:48.525569+00:00,0.8129606510606441
2024-10-24 09:06:48.595575+00:00,0.18205614453515176
2024-10-24 09:06:48.601575+00:00,0.8603696647235499
2024-10-24 09:07:30.509022+00:00,0.8554220377398031
2024-10-24 09:07:30.898016+00:00,0.07135007699316222
2024-10-24 09:08:08.497531+00:00,0.8172037990194071
2024-10-24 09:08:08.577525+00:00,0.8354379323379331
2024-10-24 09:08:08.620526+00:00,0.8536721769209333
2024-10-24 09:08:08.998524+00:00,0.8974343861730288
2024-10-24 09:08:09.008524+00:00,0.8682596170931233
2024-10-24 09:08:09.010524+00:00,0.8536721769209333
2024-10-24 09:08:09.044520+00:00,0.8135568833441224
2024-10-24 09:08:09.046520+00:00,0.882846946000839
2024-10-24 09:08:09.078516+00:00,0.15347771900319887
2024-10-24 09:08:09.119516+00:00,0.8135568833441224
2024-10-24 09:08:09.122516+00:00,0.9120217150807445
2024-10-24 09:08:09.145516+00:00,0.8901406660869339
2024-10-24 09:08:43.120072+00:00,0.9193723273344714
2024-10-24 09:08:43.541073+00:00,0.8427885445916599
2024-10-24 09:08:43.559073+00:00,0.8865507538437554
2024-10-24 09:08:43.577073+00:00,0.9266660474205664
2024-10-24 09:08:43.617063+00:00,0.8792570337576604
2024-10-24 09:08:43.642071+00:00,0.1863561846615466
2024-10-24 09:08:43.680071+00:00,0.9996030257525675
2024-10-24 09:08:43.686064+00:00,0.8172606911870389
2024-10-24 09:08:43.688064+00:00,0.8391417401808495
2024-10-24 09:08:43.693064+00:00,0.17541566016464127
2024-10-24 09:08:43.702064+00:00,0.8136137755117543
2024-10-24 09:08:43.725064+00:00,0.8427885445916599
2024-10-24 09:08:43.729064+00:00,0.8646695935854705
2024-10-24 09:08:43.748060+00:00,0.11706612200483008
2024-10-24 09:09:18.392613+00:00,0.13128651649181242
2024-10-24 09:09:18.469614+00:00,0.8460684145817369
2024-10-24 09:09:18.487604+00:00,0.8934774282446427
2024-10-24 09:09:18.524604+00:00,0.904417952741548
2024-10-24 09:09:18.547605+00:00,0.8278341699987366
2024-10-24 09:09:18.921601+00:00,0.0
2024-10-24 09:09:18.956597+00:00,0.8168936455018313
2024-10-24 09:09:18.963597+00:00,0.9299459174106434
2024-10-24 09:09:18.970597+00:00,0.8424216101709265
2024-10-24 09:09:18.982597+00:00,0.16410808998252832
2024-10-24 09:09:18.985597+00:00,0.18234233456552865
2024-10-24 09:09:19.048597+00:00,0.8241873655879263
2024-10-24 09:09:19.052597+00:00,0.1422270409887177
2024-10-24 09:09:19.054597+00:00,0.13858023657790738
2024-10-24 09:09:19.063597+00:00,0.8679494635755475
2024-10-24 09:09:19.080597+00:00,0.06564325824590618
2024-10-24 09:09:19.136593+00:00,0.8533621346678317
2024-10-24 09:09:19.140593+00:00,0.8570089390786421
2024-10-24 09:09:19.156596+00:00,0.04376220925209564
2024-10-24 09:09:19.187596+00:00,0.8606558547539268
2024-10-24 09:09:55.417117+00:00,0.8329291550900697
2024-10-24 09:09:55.500117+00:00,0.16555627066305106
2024-10-24 09:09:55.975115+00:00,0.9131597422436913
2024-10-24 09:09:55.990115+00:00,0.8511633996730699
2024-10-24 09:09:55.999115+00:00,0.18379051524605136
2024-10-24 09:09:56.004110+00:00,0.8803381687529755
2024-10-24 09:09:56.017110+00:00,0.8402228751761646
2024-10-24 09:09:56.022110+00:00,0.18743731965686172
2024-10-24 09:09:56.026110+00:00,0.9204534623297865
2024-10-24 09:09:56.032110+00:00,0.8657507285807856
2024-10-24 09:09:56.045110+00:00,0.8219886305931644
2024-10-24 09:09:56.057107+00:00,0.1692030750738614
2024-10-24 09:10:34.772600+00:00,0.8589986779872519
2024-10-24 09:10:34.785600+00:00,0.8553517623119673
2024-10-24 09:10:34.795600+00:00,0.8152364687351564
2024-10-24 09:10:34.825601+00:00,0.18433207347413844
2024-10-24 09:10:34.871601+00:00,0.8152364687351564
2024-10-24 09:10:35.173596+00:00,0.8407644334042517
2024-10-24 09:10:35.176596+00:00,0.8225301888212514
2024-10-24 09:10:35.177596+00:00,0.1478635843081379
2024-10-24 09:10:35.185596+00:00,0.9465229852269688
2024-10-24 09:10:35.199596+00:00,0.1806851577988538
2024-10-24 09:10:35.203596+00:00,0.906407691650158
2024-10-24 09:10:35.214596+00:00,0.8407644334042517
2024-10-24 09:10:35.225595+00:00,0.1806851577988538
2024-10-24 09:10:35.263595+00:00,0.877232811305778
2024-10-24 09:10:35.274594+00:00,0.8480581534903466
2024-10-24 09:10:35.281594+00:00,0.18797887788494877
2024-10-24 09:10:35.286594+00:00,0.1624509132158535
2024-10-24 09:10:35.294594+00:00,0.906407691650158
2024-10-24 09:10:35.298594+00:00,0.9137013004717784
2024-10-24 09:11:11.537121+00:00,0.16199275906913546
2024-10-24 09:11:11.545121+00:00,0.16928647915523043
2024-10-24 09:11:11.550120+00:00,0.12187746549232456
2024-10-24 09:11:11.553120+00:00,0.8585405238405339
2024-10-24 09:11:11.557120+00:00,0.8257188390853437
2024-10-24 09:11:11.569120+00:00,0.8986558174173449
2024-10-24 09:11:11.577120+00:00,0.9642990756632511
2024-10-24 09:11:11.589120+00:00,0.13646490566451452
2024-10-24 09:11:11.596120+00:00,0.9314773909080609
2024-10-24 09:11:11.605116+00:00,0.8257188390853437
2024-10-24 09:11:11.620116+00:00,0.8366593635822489
2024-10-24 09:11:11.632116+00:00,0.8184252302637229
2024-10-24 09:11:48.436630+00:00,0.8371001432004547
2024-10-24 09:11:48.519630+00:00,0.18431469894562608
2024-10-24 09:11:48.897623+00:00,0.8188660098819287
2024-10-24 09:11:48.918623+00:00,0.8772154367772655
2024-10-24 09:11:48.929623+00:00,0.9063903171216456
2024-10-24 09:12:24.658155+00:00,0.8534738786288066
2024-10-24 09:12:24.661155+00:00,0.8352396340458065
2024-10-24 09:12:24.690157+00:00,0.9409981858685235
2024-10-24 09:12:24.747157+00:00,0.0657550022068811
2024-10-24 09:12:25.147159+00:00,0.04022703753778586
2024-10-24 09:12:25.165159+00:00,0.0839892467898814
2024-10-24 09:12:25.171159+00:00,0.8315928296349961
2024-10-24 09:12:25.176159+00:00,0.16421983394350326
2024-10-24 09:12:25.183159+00:00,0.9300576613716183
2024-10-24 09:12:25.197141+00:00,0.8133585850519959
2024-10-24 09:28:04.576980+00:00,0.932649456771464
2024-10-24 09:28:04.630980+00:00,0.14493058034953843
2024-10-24 09:28:42.292492+00:00,0.8876785180925933
2024-10-24 09:28:42.299492+00:00,0.8220352598466871
2024-10-24 09:28:42.401496+00:00,0.13278121516138364
2024-10-24 09:28:42.747486+00:00,0.8475632245157824
2024-10-24 09:28:42.786486+00:00,0.9059127626755935
2024-10-24 09:28:42.791486+00:00,0.8657973578343083
2024-10-24 09:28:42.794486+00:00,0.8767378823312137
2024-10-24 09:28:42.800486+00:00,0.8803847980064984
2024-10-24 09:28:42.849485+00:00,0.9059127626755935
2024-10-24 09:29:25.494933+00:00,0.8178376928442105
2024-10-24 09:29:25.531919+00:00,0.18693318631871822
2024-10-24 09:29:25.937926+00:00,0.8397187418380211
2024-10-24 09:30:08.342372+00:00,0.8461112467513529
2024-10-24 09:30:08.347380+00:00,0.8497580511621632
2024-10-24 09:30:08.348380+00:00,0.13862295748304904
2024-10-24 09:30:08.351380+00:00,0.14956348197995434
2024-10-24 09:30:52.257796+00:00,0.8259780589202061
2024-10-24 09:30:52.306808+00:00,0.1731926146653775
2024-10-24 09:31:30.597309+00:00,0.8247437671349727
2024-10-24 09:31:30.603309+00:00,0.8210969627241623
2024-10-24 09:31:30.605309+00:00,0.18654565178785967
2024-10-24 09:31:30.607309+00:00,0.8794465008839735
2024-10-24 09:31:30.660312+00:00,0.8138032426380674
2024-10-24 09:32:09.068814+00:00,0.1487821812026774
2024-10-24 09:32:09.069814+00:00,0.8307425058018858
2024-10-24 09:32:09.100814+00:00,0.9000325684586025
2024-10-24 09:32:09.137809+00:00,0.170663230196488
2024-10-24 09:32:09.191808+00:00,0.18525067036867793
2024-10-24 09:32:09.488804+00:00,0.9255605331276976
2024-10-24 09:32:09.500804+00:00,0.8817983238756021
2024-10-24 09:32:09.523790+00:00,0.8708577993786968
2024-10-24 09:32:09.545790+00:00,0.17431014587177263
2024-10-24 09:32:09.581816+00:00,0.8526235547956965
2024-10-24 09:32:57.331184+00:00,0.8648068448917338
2024-10-24 09:32:57.336184+00:00,0.8648068448917338
2024-10-24 09:33:36.752683+00:00,0.868659062303186
2024-10-24 09:33:36.893669+00:00,0.8321905731371855
2024-10-24 09:33:37.061667+00:00,0.1757582132070722
2024-10-24 09:33:37.241670+00:00,0.8139563285541852
2024-10-24 09:33:37.262667+00:00,0.8832463912109016
2024-10-24 09:33:37.268667+00:00,0.8212500486402802
2024-10-24 09:34:16.026163+00:00,0.04827156144727927
2024-10-24 09:34:16.047163+00:00,0.10297429519628018
2024-10-24 09:34:16.060163+00:00,0.8432841579552999
2024-10-24 09:34:16.328172+00:00,0.0774464417916592
2024-10-24 09:34:16.337172+00:00,0.17955807793909168
2024-10-24 09:34:16.346172+00:00,0.8177563045506789
2024-10-24 09:34:16.352172+00:00,0.8141093888753943
2024-10-24 09:34:16.357172+00:00,0.8724589270352054
2024-10-24 09:34:16.385159+00:00,0.172264469117471
2024-10-24 09:34:16.423166+00:00,0.8396373535444897
2024-10-24 09:35:01.355581+00:00,0.8256851288004217
2024-10-24 09:35:01.369581+00:00,0.8147446043035164
2024-10-24 09:35:01.393579+00:00,0.8840346669602329
2024-10-24 09:35:01.395579+00:00,0.8876815826355176
2024-10-24 09:35:01.794578+00:00,0.8913283870463279
2024-10-24 09:35:01.817578+00:00,0.8402725689726117
2024-10-24 09:35:40.357074+00:00,0.8182686871719209
2024-10-24 09:35:40.389074+00:00,0.9641425325714489
2024-10-24 09:35:40.659065+00:00,0.8474434562518266
2024-10-24 09:35:40.683068+00:00,0.12172092240052247
2024-10-24 09:35:40.684068+00:00,0.8219154915827313
2024-10-24 09:35:40.710068+00:00,0.8875587498286375
2024-10-24 09:35:40.723068+00:00,0.9422613723131641
2024-10-24 09:35:40.724068+00:00,0.15454260715571275
2024-10-24 09:35:40.742068+00:00,0.8729713096564474
2024-10-24 09:35:40.750068+00:00,0.8729713096564474
2024-10-24 09:35:40.756068+00:00,0.8437965405765419
2024-10-24 09:35:40.789073+00:00,0.8292092116688262
2024-10-24 09:35:40.795073+00:00,0.15454260715571275
2024-10-24 09:36:19.383577+00:00,0.8688491184507323
2024-10-24 09:36:19.403573+00:00,0.8396743493708267
2024-10-24 09:37:03.545003+00:00,0.8361276595175723
2024-10-24 09:37:03.548003+00:00,0.930945686843384
2024-10-24 09:37:03.570007+00:00,0.847068295278952
2024-10-24 09:37:42.245511+00:00,0.8145316160067615
2024-10-24 09:37:42.247511+00:00,0.8181785316820461
2024-10-24 09:37:42.256511+00:00,0.8400595806758568
2024-10-24 09:37:42.309509+00:00,0.18727402515655386
2024-10-24 09:37:42.601505+00:00,0.8254721405036668
2024-10-24 09:37:42.650509+00:00,0.898409118835668
2024-10-24 09:37:42.688509+00:00,0.11798396249983735
2024-10-24 09:37:42.689506+00:00,0.14351181590445827
2024-10-24 09:37:42.696506+00:00,0.9202901678294787
2024-10-24 09:37:42.698506+00:00,0.12892448699674267
2024-10-24 09:37:42.714506+00:00,0.18362722074574353
2024-10-24 09:37:42.727506+00:00,0.1617460604874586
2024-10-24 09:37:42.732506+00:00,0.931230692326384
2024-10-24 09:37:42.779506+00:00,0.8291190561789515
2024-10-24 09:37:42.794506+00:00,0.8400595806758568
2024-10-24 09:38:21.269005+00:00,0.8905944212375241
2024-10-24 09:38:21.713995+00:00,0.8213043585808075
2024-10-24 09:38:21.731004+00:00,0.17216571873678926
2024-10-24 09:38:21.733004+00:00,0.8723601766545237
2024-10-24 09:38:21.752004+00:00,0.876006981065334
2024-10-24 09:38:21.757004+00:00,0.9598844838942405
2024-10-24 09:38:21.763004+00:00,0.8358916874885232
2024-10-24 09:38:21.764004+00:00,0.06276025123878749
2024-10-24 09:38:21.768992+00:00,0.1758125231475996
2024-10-24 09:38:21.775992+00:00,0.9999998887355257
2024-10-24 09:38:21.789992+00:00,0.8213043585808075
2024-10-24 09:38:59.794509+00:00,0.17406333797096019
2024-10-24 09:38:59.800509+00:00,0.15582909338795992
2024-10-24 09:39:38.680008+00:00,0.8584948458562967
2024-10-24 09:39:38.775005+00:00,0.8220263566902961
2024-10-24 09:40:21.843449+00:00,0.13535706122588373
2024-10-24 09:40:21.850449+00:00,0.8866074484818087
2024-10-24 09:40:21.861449+00:00,0.1645318303057893
2024-10-24 09:40:21.882444+00:00,0.139003865636694
2024-10-24 09:40:21.887444+00:00,0.9011947773895242
2024-10-24 09:40:21.899444+00:00,0.17911915921350496
2024-10-24 09:40:22.214444+00:00,0.8428452392297131
2024-10-24 09:40:22.215444+00:00,0.824610994646713
2024-10-24 09:41:01.519929+00:00,0.8395862491678914
2024-10-24 09:41:01.543929+00:00,0.15397912015787246
