time,2_3,1_0,1_1
2024-10-24 07:09:41.445234+00:00,0.5462778535096102,0.4974260718323382,0.5235897579772424
2024-10-24 07:09:41.450234+00:00,0.5066958803503991,0.4943023390578342,0.5245489928593786
2024-10-24 07:09:41.455234+00:00,0.5264868699490979,0.4975946185647755,0.5271009196212876
2024-10-24 07:09:41.460234+00:00,0.5264868699490979,0.5011453363947872,0.5279334631038962
2024-10-24 07:09:41.465234+00:00,0.467113907191188,0.4957293680591365,0.5211102263007775
2024-10-24 07:09:41.470234+00:00,0.5700270434433234,0.4998419083306057,0.5278882161754936
2024-10-24 07:09:41.475234+00:00,0.4829466964548724,0.49713392416278035,0.5251100547715712
2024-10-24 07:09:41.480234+00:00,0.5502360538446246,0.5028645130656471,0.5303134515378751
2024-10-24 07:09:41.485234+00:00,0.5264868699490979,0.5027184392308681,0.5264765120093311
2024-10-24 07:09:41.490234+00:00,0.5383614649159546,0.5014150111666866,0.527091870235607
2024-10-24 07:09:41.495234+00:00,0.4908630850485281,0.5054713691940101,0.5341051441380165
2024-10-24 07:09:41.500234+00:00,0.5383614649159546,0.5056736252729348,0.531390328433858
2024-10-24 07:09:41.505234+00:00,0.5502360538446246,0.49978572608645994,0.5248928695152386
2024-10-24 07:09:41.510234+00:00,0.5027376860535713,0.5072130187625283,0.5341775392234607
2024-10-24 07:09:41.515235+00:00,0.5146122761898787,0.5021229074429232,0.527055672692885
2024-10-24 07:09:41.520235+00:00,0.5066958803503991,0.5096063823631375,0.5358969225027612
2024-10-24 07:09:41.525235+00:00,0.49482128538354253,0.5057073346194223,0.5275262407482724
2024-10-24 07:09:41.530235+00:00,0.5225286720293583,0.4967855942490764,0.5224676341528569
2024-10-24 07:09:41.535235+00:00,0.5066958803503991,0.5088984860869011,0.5377429971815889
2024-10-24 07:09:41.540235+00:00,0.5581524545146533,0.4993362681332938,0.5222323501251632
2024-10-24 07:09:41.545235+00:00,0.49877948571855685,0.5060331916354676,0.5336074279255875
2024-10-24 07:09:41.550235+00:00,0.5264868699490979,0.5031678971840341,0.5263950675382063
2024-10-24 07:09:41.555235+00:00,0.5066958803503991,0.49634737274473967,0.5258792525544163
2024-10-24 07:09:41.560235+00:00,0.5106540782701388,0.5064826495886336,0.53348073652606
2024-10-24 07:09:41.565234+00:00,0.467113907191188,0.49358320633276853,0.5166398297745965
2024-10-24 07:09:41.570234+00:00,0.5225286720293583,0.5040218672950495,0.5325305510296046
2024-10-24 07:09:41.575234+00:00,0.5106540782701388,0.49961717935402256,0.5259697464112214
2024-10-24 07:09:41.580234+00:00,0.46315570685617363,0.49494281664109574,0.5241779680464769
2024-10-24 07:09:41.585234+00:00,0.5264868699490979,0.5014599569620033,0.5280692038891039
2024-10-24 07:09:41.590234+00:00,0.47503029578484374,0.49050441935358124,0.517264237386553
2024-10-24 07:09:41.595234+00:00,0.5304450642459256,0.5006172232998171,0.532657242429132
2024-10-24 07:09:41.600234+00:00,0.5066958803503991,0.4968979587373681,0.5205763125456264
2024-10-24 07:09:41.605234+00:00,0.5185704741096183,0.5009206074182041,0.5290555869282817
2024-10-24 07:09:41.610234+00:00,0.5739852437783378,0.49790923913199175,0.5204677199174601
2024-10-24 07:09:41.615234+00:00,0.5106540782701388,0.49356073343511025,0.5255896722126392
2024-10-24 07:09:41.620234+00:00,0.5225286720293583,0.4993812139286105,0.5270013763788017
2024-10-24 07:09:41.625230+00:00,0.5225286720293583,0.49919019429851486,0.5246213879448228
2024-10-24 07:09:41.630230+00:00,0.5225286720293583,0.5019094149151694,0.5283949817736032
2024-10-24 07:09:41.635230+00:00,0.5027376860535713,0.4964822101306895,0.5230467948364108
2024-10-24 07:09:41.640230+00:00,0.47503029578484374,0.5060331916354676,0.5331097117131582
2024-10-24 07:09:41.645230+00:00,0.5185704741096183,0.504572453287678,0.5284130805449642
2024-10-24 07:09:41.650230+00:00,0.5106540782701388,0.500021691511872,0.5243046594460042
2024-10-24 07:09:41.655230+00:00,0.5304450642459256,0.5059770093913218,0.5353177618192073
2024-10-24 07:09:41.660230+00:00,0.5185704741096183,0.4986058989593991,0.5227753132659949
2024-10-24 07:09:41.665230+00:00,0.5225286720293583,0.511943563719601,0.5388289234632524
2024-10-24 07:09:41.670230+00:00,0.5146122761898787,0.4979878942737957,0.5207753990305982
2024-10-24 07:09:41.675231+00:00,0.48690489678988674,0.5017183952850738,0.5316889581613155
2024-10-24 07:09:41.680231+00:00,0.5344032645809401,0.5095164907725043,0.5359693175882054
2024-10-24 07:09:41.685231+00:00,0.4710720954498293,0.5008419522763999,0.5237435975338115
2024-10-24 07:09:41.690231+00:00,0.5066958803503991,0.512022218861405,0.5360236139022887
2024-10-24 07:09:41.695231+00:00,0.49877948571855685,0.4981339681085747,0.5226486218664674
2024-10-24 07:09:41.700231+00:00,0.4829466964548724,0.5027521485773555,0.5324853041012018
2024-10-24 07:09:41.705231+00:00,0.5264868699490979,0.503538699995396,0.5279244137182156
2024-10-24 07:09:41.710231+00:00,0.4710720954498293,0.4957630774056238,0.5218975228549836
2024-10-24 07:09:41.715231+00:00,0.5502360538446246,0.5022577448288732,0.5299605254963345
2024-10-24 07:09:41.720231+00:00,0.4908630850485281,0.498010367171454,0.5247842768870723
2024-10-24 07:09:41.725231+00:00,0.5066958803503991,0.5021229074429232,0.5309650073068732
2024-10-24 07:09:41.730231+00:00,0.5185704741096183,0.49671817555610165,0.5201147938759194
2024-10-24 07:09:41.735231+00:00,0.5225286720293583,0.4964260278865438,0.5281415989745485
2024-10-24 07:09:41.740231+00:00,0.5344032645809401,0.4983362241874994,0.5251100547715712
2024-10-24 07:09:41.745231+00:00,0.47898849611985805,0.49895422887310265,0.5270375739215238
2024-10-24 07:09:41.750231+00:00,0.5106540782701388,0.49895422887310265,0.5238250420049362
2024-10-24 07:09:41.755231+00:00,0.5106540782701388,0.49307756613545684,0.5205129668458628
2024-10-24 07:09:41.760231+00:00,0.5027376860535713,0.49967336159816833,0.530584933108291
2024-10-24 07:09:41.765231+00:00,0.5146122761898787,0.49630242694942317,0.5234630665777151
2024-10-24 07:09:41.770231+00:00,0.5027376860535713,0.5047185271224568,0.5303948960089999
2024-10-24 07:09:41.775230+00:00,0.5502360538446246,0.49731370734404673,0.5238702889333389
2024-10-24 07:09:41.780230+00:00,0.47898849611985805,0.4988643372824696,0.5274266975057866
2024-10-24 07:09:41.785230+00:00,0.5462778535096102,0.5031791336328633,0.5314627235193022
2024-10-24 07:09:41.790230+00:00,0.4710720954498293,0.49545969328723677,0.5199247567766284
2024-10-24 07:09:41.795230+00:00,0.5344032645809401,0.5058534084542012,0.5342408849232244
2024-10-24 07:09:41.800230+00:00,0.5225286720293583,0.49967336159816833,0.5259064007114578
2024-10-24 07:09:41.805230+00:00,0.5264868699490979,0.5079433879364231,0.534693354207251
2024-10-24 07:09:41.810230+00:00,0.5779434441133521,0.505763516863568,0.5287569572008243
2024-10-24 07:09:41.815230+00:00,0.49877948571855685,0.4983474606363287,0.524883820129558
2024-10-24 07:09:41.820230+00:00,0.5304450642459256,0.5083141907477852,0.5361955522302185
2024-10-24 07:09:41.825230+00:00,0.5344032645809401,0.4988980466289569,0.5253905857276676
2024-10-24 07:09:41.830230+00:00,0.5066958803503991,0.5076175309203778,0.5330735141704362
2024-10-24 07:09:41.835230+00:00,0.5264868699490979,0.5032690252234965,0.5278610680184518
2024-10-24 07:09:41.840230+00:00,0.49482128538354253,0.4996284158028517,0.5277977223186883
2024-10-24 07:09:41.845230+00:00,0.5383614649159546,0.503898266357929,0.5316256124615516
2024-10-24 07:09:41.850230+00:00,0.5185704741096183,0.5023588728683354,0.5269561294503989
2024-10-24 07:09:41.855230+00:00,0.5423196652509689,0.5015610850014658,0.5286845621153801
2024-10-24 07:09:41.860230+00:00,0.5066958803503991,0.5037746654208082,0.5289288955287544
2024-10-24 07:09:41.865230+00:00,0.5185704741096183,0.5008981345205458,0.5303225009235558
2024-10-24 07:09:41.870230+00:00,0.5225286720293583,0.49854971671525333,0.5227843626516754
2024-10-24 07:09:41.875233+00:00,0.4710720954498293,0.4974485447299966,0.5278158210900493
2024-10-24 07:09:41.880233+00:00,0.5344032645809401,0.4963136633982522,0.5237978938478947
2024-10-24 07:09:41.885233+00:00,0.49877948571855685,0.5007857700322543,0.5310645505493591
2024-10-24 07:09:41.890233+00:00,0.5027376860535713,0.5005610410556713,0.5254629808131118
2024-10-24 07:09:41.895233+00:00,0.5106540782701388,0.4970552690209762,0.5223771402960518
2024-10-24 07:09:41.900233+00:00,0.4908630850485281,0.49708897836746363,0.5280873026604651
2024-10-24 07:09:41.905233+00:00,0.5898180330420222,0.49348207829330626,0.5225671773953428
2024-10-24 07:09:41.910233+00:00,0.467113907191188,0.5021229074429232,0.5306935257364574
2024-10-24 07:09:41.915233+00:00,0.5066958803503991,0.4992800858891481,0.5236893012197281
2024-10-24 07:09:41.920233+00:00,0.46315570685617363,0.4967968306979057,0.5244494496168927
2024-10-24 07:09:41.925228+00:00,0.5185704741096183,0.5029881140027677,0.5333721438978936
2024-10-24 07:09:41.930228+00:00,0.5225286720293583,0.49842611577813245,0.5221599550397189
2024-10-24 07:09:41.935228+00:00,0.4908630850485281,0.5022465083800438,0.531046451777998
2024-10-24 07:09:41.940228+00:00,0.554194254179639,0.5009543167646915,0.5247028324159474
2024-10-24 07:09:41.945228+00:00,0.4908630850485281,0.49903288401490686,0.5319785385030922
2024-10-24 07:09:41.950228+00:00,0.5462778535096102,0.506055664533126,0.5288203029005879
2024-10-24 07:09:41.955228+00:00,0.4908630850485281,0.5000778737560178,0.5264403144666089
2024-10-24 07:09:41.960228+00:00,0.5066958803503991,0.4998531447794347,0.5263407712241231
2024-10-24 07:09:41.965228+00:00,0.4908630850485281,0.5061230832261007,0.5349919839347083
2024-10-24 07:09:41.970228+00:00,0.48690489678988674,0.5042690691692909,0.529933377339293
2024-10-24 07:09:41.975233+00:00,0.5700270434433234,0.5071006542742368,0.5306935257364574
2024-10-24 07:09:41.980233+00:00,0.4829466964548724,0.5047410000201152,0.5300057724247372
2024-10-24 07:09:41.985233+00:00,0.5304450642459256,0.5004486765673798,0.5304944392514856
2024-10-24 07:09:41.990233+00:00,0.4829466964548724,0.5051567486267939,0.529453759898225
2024-10-24 07:09:41.995233+00:00,0.5304450642459256,0.5020891980964358,0.5311007480920811
2024-10-24 07:09:42.000233+00:00,0.5383614649159546,0.49967336159816833,0.5215626955848042
2024-10-24 07:09:42.005233+00:00,0.5066958803503991,0.5082804814012977,0.5405121091998308
2024-10-24 07:09:42.010233+00:00,0.554194254179639,0.49836993353398695,0.5215083992707209
2024-10-24 07:09:42.015233+00:00,0.5146122761898787,0.5015498485526365,0.5298609822538487
2024-10-24 07:09:42.020233+00:00,0.5304450642459256,0.4984373522269617,0.5241689186607963
2024-10-24 07:09:42.025233+00:00,0.5146122761898787,0.49763956436009205,0.5272909567205787
2024-10-24 07:09:42.030233+00:00,0.5225286720293583,0.5028982224121346,0.5305034886371665
2024-10-24 07:09:42.035234+00:00,0.5502360538446246,0.4968754858397099,0.5215174486564015
2024-10-24 07:09:42.040234+00:00,0.5225286720293583,0.4967743578002474,0.5243861039171289
2024-10-24 07:09:42.045234+00:00,0.5423196652509689,0.496223771807619,0.5268927837506355
2024-10-24 07:09:42.050234+00:00,0.5185704741096183,0.4975384363206298,0.5265398577090947
2024-10-24 07:09:42.055234+00:00,0.5185704741096183,0.5028982224121346,0.5306301800366937
2024-10-24 07:09:42.060234+00:00,0.5225286720293583,0.49743730828116733,0.5219065722406641
2024-10-24 07:09:42.065234+00:00,0.5027376860535713,0.49978572608645994,0.5312093407202475
2024-10-24 07:09:42.070234+00:00,0.5106540782701388,0.4978193475413583,0.524368005145768
2024-10-24 07:09:42.075234+00:00,0.48690489678988674,0.49872949989651966,0.528358784230881
2024-10-24 07:09:42.080234+00:00,0.5304450642459256,0.5019206513639985,0.524558042245059
2024-10-24 07:09:42.085228+00:00,0.5106540782701388,0.500392494323234,0.5303586984662778
2024-10-24 07:09:42.090228+00:00,0.5027376860535713,0.5013138831272245,0.528630265801297
2024-10-24 07:09:42.095228+00:00,0.5344032645809401,0.5045499803900195,0.5283768830022422
2024-10-24 07:09:42.100228+00:00,0.4908630850485281,0.5003587849767467,0.5282320928313536
2024-10-24 07:09:42.105228+00:00,0.5621106548496676,0.5026847298843807,0.5290374881569206
2024-10-24 07:09:42.110228+00:00,0.4829466964548724,0.5055500243358141,0.5340870453666554
2024-10-24 07:09:42.115228+00:00,0.5739852437783378,0.503976921499733,0.5284492780876863
2024-10-24 07:09:42.120228+00:00,0.47503029578484374,0.5061792654702465,0.5288836486003518
2024-10-24 07:09:42.125228+00:00,0.5225286720293583,0.5016397401432697,0.5304672910944441
2024-10-24 07:09:42.130228+00:00,0.5027376860535713,0.500695878441621,0.5271914134780928
2024-10-24 07:09:42.135225+00:00,0.5304450642459256,0.5072804374555033,0.5343585269370712
2024-10-24 07:09:42.140225+00:00,0.5423196652509689,0.5004149672208924,0.523806943233575
2024-10-24 07:09:42.145225+00:00,0.47898849611985805,0.5041679411298285,0.5325757979580071
2024-10-24 07:09:42.150225+00:00,0.5264868699490979,0.5027296756796973,0.5292727721846143
2024-10-24 07:09:42.155225+00:00,0.5106540782701388,0.499426159723927,0.5263588699954842
2024-10-24 07:09:42.160225+00:00,0.49482128538354253,0.501426247615516,0.5280058581893405
2024-10-24 07:09:42.165225+00:00,0.5264868699490979,0.49656086527249366,0.5222504488965243
2024-10-24 07:09:42.170225+00:00,0.4908630850485281,0.5026734934355515,0.5338970082673643
2024-10-24 07:09:42.175225+00:00,0.5700270434433234,0.5009430803158624,0.5243137088316847
2024-10-24 07:09:42.180225+00:00,0.45523930618614483,0.49904412046373586,0.5272004628637733
2024-10-24 07:09:42.185227+00:00,0.5581524545146533,0.49722381575341357,0.524268461903282
2024-10-24 07:09:42.190227+00:00,0.5066958803503991,0.49657210172132266,0.5268022898938302
2024-10-24 07:09:42.195227+00:00,0.5185704741096183,0.5015273756549783,0.5290646363139622
2024-10-24 07:09:42.200227+00:00,0.5344032645809401,0.5009543167646915,0.5249381164436412
2024-10-24 07:09:42.205227+00:00,0.5027376860535713,0.4973474166905341,0.5245670916307396
2024-10-24 07:09:42.210227+00:00,0.5462778535096102,0.498684554101203,0.5277886729330077
2024-10-24 07:09:42.215227+00:00,0.49877948571855685,0.49559453067318654,0.5241689186607963
2024-10-24 07:09:42.220227+00:00,0.5146122761898787,0.49939245037743957,0.5281868459029511
2024-10-24 07:09:42.225227+00:00,0.5225286720293583,0.5002239475907967,0.5247480793443502
2024-10-24 07:09:42.230227+00:00,0.5146122761898787,0.4999317999212388,0.5312364888772889
2024-10-24 07:09:42.235225+00:00,0.5066958803503991,0.5028869859633054,0.5256077709840002
2024-10-24 07:09:42.240225+00:00,0.48690489678988674,0.5027970943726722,0.5317975507894817
2024-10-24 07:09:42.245225+00:00,0.5066958803503991,0.49653839237483527,0.5201509914186417
2024-10-24 07:09:42.250225+00:00,0.49482128538354253,0.5047747093666026,0.5343313787800298
2024-10-24 07:09:42.255225+00:00,0.5344032645809401,0.5033252074676423,0.5293904141984613
2024-10-24 07:09:42.260225+00:00,0.49877948571855685,0.5045387439411905,0.5284764262447278
2024-10-24 07:09:42.265225+00:00,0.5106540782701388,0.5046511084294821,0.5313360321197748
2024-10-24 07:09:42.270225+00:00,0.554194254179639,0.498684554101203,0.5259878451825826
2024-10-24 07:09:42.275225+00:00,0.5066958803503991,0.5050331476896731,0.5341413416807387
2024-10-24 07:09:42.280225+00:00,0.5383614649159546,0.5058534084542012,0.5316618100042738
2024-10-24 07:09:42.285224+00:00,0.5225286720293583,0.5012352279854203,0.5254358326560703
2024-10-24 07:09:42.290224+00:00,0.5027376860535713,0.5068646888488249,0.5348200456067783
2024-10-24 07:09:42.295224+00:00,0.4908630850485281,0.4997407802911432,0.5244856471596148
2024-10-24 07:09:42.300224+00:00,0.5146122761898787,0.5025723653960894,0.531734205089718
2024-10-24 07:09:42.305224+00:00,0.554194254179639,0.49960594290519356,0.5247118818016281
2024-10-24 07:09:42.310224+00:00,0.5066958803503991,0.49888681018012787,0.5287569572008243
2024-10-24 07:09:42.315224+00:00,0.5502360538446246,0.5029881140027677,0.5290103399998791
2024-10-24 07:09:42.320224+00:00,0.46315570685617363,0.5014487205131744,0.5273633518060228
2024-10-24 07:09:42.325224+00:00,0.5264868699490979,0.4988193914871529,0.5253634375706261
2024-10-24 07:09:42.330224+00:00,0.5027376860535713,0.49706650546980535,0.5247933262727528
2024-10-24 07:09:42.335223+00:00,0.5225286720293583,0.496369845642398,0.5279968088036598
2024-10-24 07:09:42.340223+00:00,0.5423196652509689,0.5024712373566269,0.5274719444341892
2024-10-24 07:09:42.345223+00:00,0.49482128538354253,0.4998194354329473,0.5277072284618829
2024-10-24 07:09:42.350223+00:00,0.5383614649159546,0.498010367171454,0.5240422272612689
2024-10-24 07:09:42.355223+00:00,0.47503029578484374,0.4987519727941781,0.527109969006968
2024-10-24 07:09:42.360223+00:00,0.5066958803503991,0.4988531008336403,0.5283859323879226
2024-10-24 07:09:42.365223+00:00,0.5264868699490979,0.4995947064563643,0.5232639800927434
2024-10-24 07:09:42.370223+00:00,0.49482128538354253,0.5013700653713702,0.5306211306510131
2024-10-24 07:09:42.375223+00:00,0.5423196652509689,0.4974485447299966,0.5239698321758247
2024-10-24 07:09:42.380223+00:00,0.43149012832880473,0.5052915860127436,0.5323586127016745
2024-10-24 07:09:42.385223+00:00,0.5462778535096102,0.49641479143771466,0.5243589557600873
2024-10-24 07:09:42.390223+00:00,0.5383614649159546,0.4981452045574039,0.5250467090718075
2024-10-24 07:09:42.395218+00:00,0.5264868699490979,0.5053252953592311,0.5348109962210977
2024-10-24 07:09:42.400218+00:00,0.5581524545146533,0.5013138831272245,0.5246485361018643
2024-10-24 07:09:42.405218+00:00,0.4710720954498293,0.5074265112902823,0.5346752554358899
2024-10-24 07:09:42.410218+00:00,0.554194254179639,0.5003363120790882,0.5231825356216188
2024-10-24 07:09:42.415218+00:00,0.49877948571855685,0.4999879821653847,0.5319242421890091
2024-10-24 07:09:42.420218+00:00,0.5462778535096102,0.5065163589351211,0.5314898716763438
2024-10-24 07:09:42.425218+00:00,0.49877948571855685,0.5006284597486461,0.5274719444341892
2024-10-24 07:09:42.430218+00:00,0.5106540782701388,0.5045949261853363,0.5299243279536126
2024-10-24 07:09:42.435218+00:00,0.5106540782701388,0.5033476803653005,0.5287298090437826
2024-10-24 07:09:42.440218+00:00,0.4710720954498293,0.5028420401679887,0.5299424267249735
2024-10-24 07:09:42.445219+00:00,0.4908630850485281,0.5052578766662561,0.5306120812653325
2024-10-24 07:09:42.450219+00:00,0.5383614649159546,0.5006172232998171,0.5257254129978471
2024-10-24 07:09:42.455219+00:00,0.5106540782701388,0.5041117588856827,0.533344995740852
2024-10-24 07:09:42.460219+00:00,0.5027376860535713,0.5021903261358981,0.5271190183926484
2024-10-24 07:09:42.465219+00:00,0.49877948571855685,0.4999767457165553,0.5300510193531398
2024-10-24 07:09:42.470219+00:00,0.566068843108309,0.49727999799755934,0.5219427697833863
2024-10-24 07:09:42.475219+00:00,0.5027376860535713,0.4979878942737957,0.5299876736533761
2024-10-24 07:09:42.480219+00:00,0.5185704741096183,0.499796962535289,0.5252638943281401
2024-10-24 07:09:42.485219+00:00,0.5423196652509689,0.5045050345947031,0.5315351186047463
2024-10-24 07:09:42.490219+00:00,0.5106540782701388,0.4983586970851577,0.5233635233352292
2024-10-24 07:09:42.495218+00:00,0.47503029578484374,0.49739236248585084,0.5256530179124029
2024-10-24 07:09:42.500218+00:00,0.5383614649159546,0.4982013868015497,0.5280963520461457
2024-10-24 07:09:42.505218+00:00,0.5225286720293583,0.49534732879894516,0.5223409427533294
2024-10-24 07:09:42.510218+00:00,0.49877948571855685,0.5010217354576666,0.5275262407482724
2024-10-24 07:09:42.515218+00:00,0.6056508223057067,0.4968979587373681,0.5245218447023369
2024-10-24 07:09:42.520218+00:00,0.4710720954498293,0.5008307158275709,0.5281415989745485
2024-10-24 07:09:42.525218+00:00,0.5423196652509689,0.5049432560990399,0.5314355753622606
2024-10-24 07:09:42.530218+00:00,0.5462778535096102,0.49543722038957855,0.5200062012477531
2024-10-24 07:09:42.535218+00:00,0.5146122761898787,0.5045836897365071,0.5338879588816839
2024-10-24 07:09:42.540218+00:00,0.5423196652509689,0.5008644251740584,0.5260602402680268
2024-10-24 07:09:42.545221+00:00,0.45523930618614483,0.5022352719312148,0.531028353006637
2024-10-24 07:09:42.550221+00:00,0.5185704741096183,0.5042690691692909,0.527417648120106
2024-10-24 07:09:42.555221+00:00,0.49482128538354253,0.4957293680591365,0.5249019189009192
2024-10-24 07:09:42.560221+00:00,0.5344032645809401,0.5025723653960894,0.5312183901059279
2024-10-24 07:09:42.565221+00:00,0.5146122761898787,0.5053365318080603,0.5300962662815425
2024-10-24 07:09:42.570221+00:00,0.49877948571855685,0.5040331037438787,0.5295895006834329
2024-10-24 07:09:42.575221+00:00,0.5027376860535713,0.5054938420916684,0.5290103399998791
2024-10-24 07:09:42.580221+00:00,0.4710720954498293,0.5022689812777023,0.5306663775794159
2024-10-24 07:09:42.585221+00:00,0.5106540782701388,0.5006172232998171,0.5279334631038962
2024-10-24 07:09:42.590221+00:00,0.5027376860535713,0.5022352719312148,0.5278339198614104
2024-10-24 07:21:11.196212+00:00,0.5663615169969535,0.49249553889691455,0.5247955752110204
2024-10-24 07:21:11.201212+00:00,0.5188631479982628,0.5138447916723011,0.5349761341016147
2024-10-24 07:21:11.206212+00:00,0.5426123391396134,0.5162606281705685,0.5413650003920679
2024-10-24 07:21:11.211212+00:00,0.49907215960720136,0.4984171474298772,0.5235105624443851
2024-10-24 07:21:11.216212+00:00,0.550528727733269,0.5018779736692556,0.5316731083282219
2024-10-24 07:21:11.221212+00:00,0.4832393703435169,0.5028443082685625,0.5297636879496304
2024-10-24 07:21:11.226215+00:00,0.5267795438377424,0.49915875305260093,0.5293564655940067
2024-10-24 07:21:11.231215+00:00,0.5188631479982628,0.49931606333620915,0.5231123894744419
2024-10-24 07:21:11.236215+00:00,0.49907215960720136,0.5076085625721223,0.537157036050622
2024-10-24 07:21:11.241215+00:00,0.5188631479982628,0.49977675773820435,0.5256914643933925
2024-10-24 07:21:11.246215+00:00,0.49907215960720136,0.4964957146800923,0.5267049955896118
2024-10-24 07:21:11.251215+00:00,0.5267795438377424,0.49988912222649584,0.5260443904349333
2024-10-24 07:21:11.256215+00:00,0.5188631479982628,0.4967429165543335,0.5261077361346969
2024-10-24 07:21:11.261215+00:00,0.5109467521587833,0.49988912222649584,0.5300985152198101
2024-10-24 07:21:11.266215+00:00,0.5703197173319678,0.4932820903149551,0.5207957467402267
2024-10-24 07:21:11.271215+00:00,0.4871975706785312,0.4929337604012515,0.5241440194420223
2024-10-24 07:21:11.276212+00:00,0.5228213459180026,0.49607996607341365,0.5246055381117292
2024-10-24 07:21:11.281212+00:00,0.514904950078523,0.4964058230894592,0.5277818724855947
2024-10-24 07:21:11.286212+00:00,0.5228213459180026,0.5000464325101039,0.5267502425180144
2024-10-24 07:21:11.291212+00:00,0.5544869280682835,0.5020128110552055,0.5257276619361146
2024-10-24 07:21:11.296212+00:00,0.5069885542390435,0.49625974925468025,0.5260443904349333
2024-10-24 07:21:11.301212+00:00,0.5030303599422157,0.49863063995763096,0.5270307734741108
